t,ax,ay,az
11.52,-14.646,-0.4882,-10.2522
11.53,-13.1814,0.0,-10.740400000000001
11.540000000000001,-13.6696,0.0,-8.787600000000001
11.55,-13.1814,0.0,-9.764000000000001
11.56,-13.1814,0.9764,-10.2522
11.57,-13.6696,0.4882,-9.2758
11.58,-15.1342,0.9764,-10.740400000000001
11.59,-13.6696,0.4882,-9.764000000000001
11.6,-13.6696,0.4882,-9.2758
11.61,-13.6696,0.4882,-9.2758
11.620000000000001,-13.6696,1.4646000000000001,-9.2758
11.63,-13.6696,1.4646000000000001,-9.764000000000001
11.64,-13.6696,0.9764,-9.2758
11.65,-14.1578,1.9528,-9.764000000000001
11.66,-13.1814,1.4646000000000001,-9.764000000000001
11.67,-13.1814,1.9528,-8.2994
11.68,-13.6696,1.9528,-9.2758
11.69,-13.1814,1.4646000000000001,-9.2758
11.700000000000001,-12.693200000000001,1.4646000000000001,-9.764000000000001
11.71,-13.1814,2.4410000000000003,-8.787600000000001
11.72,-12.693200000000001,0.9764,-9.764000000000001
11.73,-13.1814,2.4410000000000003,-8.787600000000001
11.74,-12.205,1.9528,-9.2758
11.75,-13.1814,1.9528,-9.764000000000001
11.76,-13.6696,2.9292000000000002,-9.764000000000001
11.77,-12.205,1.4646000000000001,-9.764000000000001
11.78,-12.693200000000001,1.9528,-10.2522
11.790000000000001,-12.693200000000001,1.4646000000000001,-10.2522
11.8,-12.205,1.4646000000000001,-11.2286
11.81,-12.693200000000001,1.9528,-10.740400000000001
11.82,-12.205,0.9764,-10.2522
11.83,-13.1814,1.4646000000000001,-11.2286
11.84,-12.693200000000001,1.4646000000000001,-10.2522
11.85,-13.1814,0.9764,-11.2286
11.86,-13.6696,0.9764,-10.740400000000001
11.870000000000001,-12.205,1.4646000000000001,-11.716800000000001
11.88,-12.205,0.9764,-11.2286
11.89,-13.1814,0.9764,-11.2286
11.9,-12.693200000000001,0.4882,-10.2522
11.91,-11.716800000000001,0.4882,-11.2286
11.92,-12.693200000000001,0.9764,-11.2286
11.93,-12.205,0.4882,-10.740400000000001
11.94,-12.205,-0.9764,-11.716800000000001
11.950000000000001,-12.693200000000001,0.4882,-11.2286
11.96,-13.6696,0.0,-11.2286
11.97,-13.1814,0.4882,-10.740400000000001
11.98,-13.6696,0.9764,-10.2522
11.99,-12.693200000000001,0.0,-11.2286
12.0,-12.693200000000001,0.0,-11.716800000000001
12.01,-13.6696,-0.4882,-11.2286
12.02,-12.693200000000001,0.0,-10.740400000000001
12.030000000000001,-12.693200000000001,-0.4882,-11.2286
12.040000000000001,-13.6696,0.0,-10.740400000000001
12.05,-13.1814,-0.4882,-10.2522
12.06,-12.693200000000001,0.0,-9.764000000000001
12.07,-14.646,0.0,-9.764000000000001
12.08,-13.6696,0.0,-9.2758
12.09,-13.1814,0.0,-9.764000000000001
12.1,-13.6696,0.0,-8.2994
12.11,-13.6696,-0.9764,-8.787600000000001
12.120000000000001,-14.1578,0.9764,-9.2758
12.13,-13.1814,0.4882,-9.764000000000001
12.14,-14.646,0.0,-9.764000000000001
12.15,-13.6696,0.4882,-8.787600000000001
12.16,-13.6696,-0.4882,-8.787600000000001
12.17,-13.6696,0.4882,-8.787600000000001
12.18,-13.6696,0.9764,-9.2758
12.19,-13.6696,0.4882,-8.787600000000001
12.200000000000001,-14.1578,0.0,-8.2994
12.21,-12.693200000000001,0.9764,-9.2758
12.22,-13.6696,0.9764,-8.2994
12.23,-13.6696,1.4646000000000001,-8.787600000000001
12.24,-13.1814,1.4646000000000001,-8.2994
12.25,-13.1814,1.4646000000000001,-9.2758
12.26,-12.693200000000001,1.9528,-9.2758
12.27,-12.693200000000001,1.4646000000000001,-9.764000000000001
12.280000000000001,-13.1814,1.4646000000000001,-8.787600000000001
12.290000000000001,-12.693200000000001,1.9528,-10.740400000000001
12.3,-12.693200000000001,1.9528,-9.2758
12.31,-13.1814,1.4646000000000001,-10.2522
12.32,-12.205,1.9528,-8.787600000000001
12.33,-13.6696,1.9528,-10.2522
12.34,-12.205,1.4646000000000001,-10.2522
12.35,-12.205,1.4646000000000001,-10.2522
12.36,-11.716800000000001,1.4646000000000001,-9.764000000000001
12.370000000000001,-11.716800000000001,2.9292000000000002,-11.2286
12.38,-12.205,1.9528,-10.2522
12.39,-11.716800000000001,2.4410000000000003,-9.764000000000001
12.4,-12.205,1.4646000000000001,-11.2286
12.41,-12.205,1.9528,-10.2522
12.42,-12.205,1.9528,-10.740400000000001
12.43,-12.205,1.4646000000000001,-10.2522
12.44,-12.205,0.4882,-11.2286
12.450000000000001,-13.1814,0.9764,-10.740400000000001
12.46,-12.693200000000001,0.9764,-11.2286
12.47,-12.205,0.4882,-10.740400000000001
12.48,-11.716800000000001,1.4646000000000001,-11.2286
12.49,-12.205,0.4882,-11.716800000000001
12.5,-12.205,0.4882,-10.2522
12.51,-12.205,-0.4882,-10.740400000000001
12.52,-11.716800000000001,0.4882,-10.2522
12.530000000000001,-12.693200000000001,0.4882,-11.2286
12.540000000000001,-12.693200000000001,0.9764,-11.2286
12.55,-13.1814,0.4882,-10.740400000000001
12.56,-13.6696,0.0,-11.2286
12.57,-13.1814,0.4882,-11.2286
12.58,-13.1814,-0.9764,-10.740400000000001
12.59,-12.693200000000001,0.0,-10.2522
12.6,-12.693200000000001,0.0,-10.740400000000001
12.61,-12.205,-0.4882,-10.740400000000001
12.620000000000001,-12.693200000000001,-0.4882,-10.740400000000001
12.63,-14.1578,0.0,-10.2522
12.64,-13.1814,-0.4882,-10.2522
12.65,-13.1814,-0.4882,-9.764000000000001
12.66,-13.1814,-0.4882,-10.2522
12.67,-13.1814,-0.4882,-9.2758
12.68,-12.693200000000001,-0.4882,-10.740400000000001
12.69,-12.693200000000001,-0.4882,-9.764000000000001
12.700000000000001,-13.6696,-0.4882,-8.2994
12.71,-13.6696,0.4882,-9.2758
12.72,-14.1578,-0.4882,-8.787600000000001
12.73,-12.693200000000001,-0.4882,-9.2758
12.74,-13.1814,-0.4882,-10.740400000000001
12.75,-14.1578,0.0,-8.787600000000001
12.76,-13.1814,0.4882,-8.787600000000001
12.77,-14.1578,0.4882,-9.764000000000001
12.780000000000001,-13.1814,0.9764,-9.2758
12.790000000000001,-13.1814,0.0,-9.2758
12.8,-13.6696,1.4646000000000001,-8.787600000000001
12.81,-13.1814,0.9764,-8.2994
12.82,-13.1814,0.4882,-9.764000000000001
12.83,-13.1814,1.4646000000000001,-9.2758
12.84,-13.1814,0.9764,-9.2758
12.85,-13.6696,1.9528,-8.787600000000001
12.86,-12.693200000000001,1.9528,-8.787600000000001
12.870000000000001,-13.1814,1.4646000000000001,-9.764000000000001
12.88,-12.205,1.4646000000000001,-9.764000000000001
12.89,-11.716800000000001,1.9528,-8.787600000000001
12.9,-13.1814,1.9528,-9.2758
12.91,-12.693200000000001,1.4646000000000001,-9.764000000000001
12.92,-12.205,1.9528,-10.2522
12.93,-12.693200000000001,1.9528,-10.2522
12.94,-12.693200000000001,1.9528,-10.2522
12.950000000000001,-11.716800000000001,0.9764,-9.764000000000001
12.96,-12.205,1.4646000000000001,-9.764000000000001
12.97,-12.693200000000001,2.4410000000000003,-9.764000000000001
12.98,-12.693200000000001,2.4410000000000003,-9.2758
12.99,-13.6696,1.4646000000000001,-10.740400000000001
13.0,-11.716800000000001,1.9528,-9.764000000000001
13.01,-11.2286,1.4646000000000001,-10.2522
13.02,-12.693200000000001,0.4882,-9.764000000000001
13.030000000000001,-11.2286,1.4646000000000001,-10.2522
13.040000000000001,-13.1814,0.9764,-9.764000000000001
13.05,-10.740400000000001,1.4646000000000001,-10.740400000000001
13.06,-11.716800000000001,0.9764,-10.740400000000001
13.07,-11.716800000000001,1.4646000000000001,-10.2522
13.08,-12.693200000000001,1.9528,-10.740400000000001
13.09,-12.205,0.4882,-10.2522
13.1,-12.205,0.4882,-10.740400000000001
13.11,-12.205,0.4882,-11.716800000000001
13.120000000000001,-11.716800000000001,0.4882,-10.740400000000001
13.13,-11.716800000000001,0.4882,-11.716800000000001
13.14,-12.693200000000001,0.0,-11.2286
13.15,-13.1814,0.0,-10.2522
13.16,-12.205,0.0,-11.716800000000001
13.17,-12.693200000000001,-0.4882,-10.740400000000001
13.18,-12.205,0.0,-10.2522
13.19,-12.693200000000001,-0.4882,-11.2286
13.200000000000001,-13.1814,0.4882,-10.2522
13.21,-13.1814,-0.4882,-11.2286
13.22,-12.693200000000001,-0.9764,-10.2522
13.23,-13.6696,-0.4882,-10.740400000000001
13.24,-13.6696,0.0,-10.2522
13.25,-13.1814,-0.9764,-10.2522
13.26,-13.6696,0.4882,-10.740400000000001
13.27,-13.1814,-0.4882,-9.764000000000001
13.280000000000001,-11.2286,-0.4882,-10.2522
13.290000000000001,-13.1814,-1.4646000000000001,-9.764000000000001
13.3,-12.693200000000001,0.4882,-9.2758
13.31,-13.1814,0.0,-9.2758
13.32,-12.693200000000001,-0.9764,-9.764000000000001
13.33,-13.6696,0.0,-8.787600000000001
13.34,-14.1578,0.4882,-10.740400000000001
13.35,-13.1814,-0.4882,-9.764000000000001
13.36,-13.6696,0.0,-9.2758
13.370000000000001,-14.1578,0.0,-9.2758
13.38,-13.1814,-0.4882,-9.2758
13.39,-13.6696,0.0,-9.2758
13.4,-13.6696,1.4646000000000001,-9.2758
13.41,-13.6696,1.4646000000000001,-9.2758
13.42,-12.693200000000001,0.9764,-7.8112
13.43,-13.1814,0.9764,-9.764000000000001
13.44,-12.205,0.9764,-9.2758
13.450000000000001,-13.6696,0.9764,-8.2994
13.46,-12.205,0.9764,-8.2994
13.47,-12.693200000000001,1.4646000000000001,-8.787600000000001
13.48,-12.205,1.4646000000000001,-8.787600000000001
13.49,-13.1814,1.4646000000000001,-7.323
13.5,-12.693200000000001,1.9528,-8.2994
13.51,-13.1814,1.9528,-9.2758
13.52,-12.205,0.9764,-8.787600000000001
13.530000000000001,-12.205,1.9528,-9.2758
13.540000000000001,-12.205,2.4410000000000003,-8.787600000000001
13.55,-12.693200000000001,0.9764,-8.787600000000001
13.56,-12.205,1.4646000000000001,-8.787600000000001
13.57,-11.716800000000001,0.9764,-9.2758
13.58,-12.693200000000001,0.9764,-9.764000000000001
13.59,-12.205,2.4410000000000003,-10.2522
13.6,-11.716800000000001,1.4646000000000001,-9.2758
13.61,-11.2286,1.4646000000000001,-9.2758
13.620000000000001,-11.716800000000001,0.4882,-9.764000000000001
13.63,-11.716800000000001,1.9528,-9.764000000000001
13.64,-12.205,0.4882,-9.764000000000001
13.65,-11.716800000000001,1.4646000000000001,-10.2522
13.66,-12.693200000000001,1.4646000000000001,-10.2522
13.67,-11.716800000000001,0.9764,-10.740400000000001
13.68,-11.716800000000001,0.4882,-10.2522
13.69,-11.716800000000001,0.9764,-10.2522
13.700000000000001,-11.2286,0.9764,-10.2522
13.71,-12.205,0.4882,-10.740400000000001
13.72,-11.716800000000001,0.0,-10.2522
13.73,-12.205,0.9764,-10.740400000000001
13.74,-11.716800000000001,0.9764,-10.2522
13.75,-12.205,0.9764,-10.740400000000001
13.76,-11.716800000000001,0.4882,-11.2286
13.77,-12.693200000000001,0.4882,-10.2522
13.780000000000001,-12.693200000000001,-0.4882,-10.2522
13.790000000000001,-11.2286,0.4882,-10.740400000000001
13.8,-12.205,0.4882,-11.2286
13.81,-12.205,0.0,-11.2286
13.82,-11.716800000000001,-0.9764,-10.2522
13.83,-11.716800000000001,-0.4882,-10.740400000000001
13.84,-12.205,0.0,-9.764000000000001
13.85,-12.205,-0.9764,-10.2522
13.86,-12.693200000000001,-1.4646000000000001,-10.740400000000001
13.870000000000001,-12.205,-0.4882,-10.2522
13.88,-12.693200000000001,-0.4882,-9.764000000000001
13.89,-13.1814,-0.4882,-10.2522
13.9,-13.1814,-0.9764,-9.764000000000001
13.91,-13.6696,-1.4646000000000001,-10.2522
13.92,-12.205,0.0,-10.2522
13.93,-13.1814,-0.4882,-9.2758
13.94,-13.1814,-0.4882,-9.2758
13.950000000000001,-12.693200000000001,-0.9764,-9.2758
13.96,-13.1814,-0.4882,-9.764000000000001
13.97,-13.1814,-0.4882,-8.2994
13.98,-13.6696,0.4882,-9.2758
13.99,-13.1814,-0.4882,-9.2758
14.0,-13.1814,-0.4882,-9.764000000000001
14.01,-13.6696,0.0,-8.787600000000001
14.02,-12.693200000000001,-0.4882,-8.2994
14.030000000000001,-13.1814,-0.4882,-8.787600000000001
14.040000000000001,-13.1814,-0.4882,-8.2994
14.05,-13.1814,0.4882,-9.764000000000001
14.06,-13.6696,0.0,-9.2758
14.07,-12.693200000000001,-0.9764,-8.787600000000001
14.08,-13.6696,0.0,-7.8112
14.09,-13.6696,0.0,-7.8112
14.1,-13.1814,1.4646000000000001,-9.2758
14.11,-14.1578,0.9764,-8.787600000000001
14.120000000000001,-13.6696,0.9764,-9.764000000000001
14.13,-12.693200000000001,0.4882,-8.2994
14.14,-11.716800000000001,0.9764,-8.787600000000001
14.15,-12.205,0.9764,-8.787600000000001
14.16,-12.693200000000001,2.4410000000000003,-8.787600000000001
14.17,-12.205,0.4882,-8.787600000000001
14.18,-12.205,1.4646000000000001,-8.787600000000001
14.19,-12.205,1.4646000000000001,-8.787600000000001
14.200000000000001,-13.1814,2.4410000000000003,-8.787600000000001
14.21,-12.205,0.4882,-9.2758
14.22,-11.716800000000001,2.4410000000000003,-8.787600000000001
14.23,-11.2286,0.4882,-10.2522
14.24,-12.205,2.4410000000000003,-9.764000000000001
14.25,-12.205,0.9764,-9.764000000000001
14.26,-12.205,1.4646000000000001,-9.764000000000001
14.27,-11.716800000000001,1.4646000000000001,-9.2758
14.280000000000001,-11.716800000000001,1.9528,-10.2522
14.290000000000001,-11.716800000000001,1.9528,-9.764000000000001
14.3,-12.693200000000001,1.9528,-9.2758
14.31,-11.2286,1.4646000000000001,-9.2758
14.32,-11.716800000000001,1.4646000000000001,-10.2522
14.33,-11.2286,1.4646000000000001,-9.2758
14.34,-12.205,0.9764,-10.740400000000001
14.35,-11.2286,0.4882,-10.740400000000001
14.36,-11.2286,0.9764,-10.2522
14.370000000000001,-11.2286,0.0,-9.764000000000001
14.38,-11.2286,1.4646000000000001,-9.764000000000001
14.39,-11.716800000000001,0.0,-10.2522
14.4,-11.2286,0.0,-10.740400000000001
14.41,-10.740400000000001,0.9764,-10.2522
14.42,-11.716800000000001,0.4882,-10.740400000000001
14.43,-11.2286,0.9764,-11.716800000000001
14.44,-11.2286,-0.4882,-10.740400000000001
14.450000000000001,-11.716800000000001,0.0,-10.2522
14.46,-11.2286,0.0,-10.740400000000001
14.47,-11.716800000000001,0.0,-9.764000000000001
14.48,-12.205,0.0,-10.2522
14.49,-12.205,-0.4882,-9.764000000000001
14.5,-11.716800000000001,-0.4882,-9.764000000000001
14.51,-12.205,-0.4882,-11.2286
14.52,-12.205,0.4882,-11.716800000000001
14.530000000000001,-11.716800000000001,-0.4882,-9.764000000000001
14.540000000000001,-11.716800000000001,-0.9764,-10.740400000000001
14.55,-12.205,-0.4882,-10.2522
14.56,-12.693200000000001,-0.4882,-9.2758
14.57,-12.205,-0.4882,-9.764000000000001
14.58,-11.716800000000001,-0.4882,-10.740400000000001
14.59,-13.1814,-0.9764,-9.2758
14.6,-13.1814,-1.9528,-9.764000000000001
14.61,-13.1814,-0.9764,-9.764000000000001
14.620000000000001,-13.1814,-0.9764,-9.764000000000001
14.63,-12.693200000000001,-0.4882,-8.787600000000001
14.64,-13.6696,-0.4882,-9.2758
14.65,-13.1814,0.0,-9.2758
14.66,-13.6696,-0.4882,-9.2758
14.67,-13.6696,-0.4882,-8.787600000000001
14.68,-13.1814,0.0,-8.787600000000001
14.69,-12.693200000000001,0.0,-8.787600000000001
14.700000000000001,-13.1814,-0.9764,-8.787600000000001
14.71,-12.693200000000001,-0.4882,-8.2994
14.72,-13.6696,-0.4882,-8.2994
14.73,-13.1814,0.9764,-9.2758
14.74,-12.693200000000001,0.0,-8.2994
14.75,-13.6696,-0.9764,-8.787600000000001
14.76,-12.693200000000001,0.4882,-8.2994
14.77,-13.1814,-0.4882,-8.787600000000001
14.780000000000001,-12.693200000000001,0.4882,-8.787600000000001
14.790000000000001,-12.693200000000001,0.9764,-8.2994
14.8,-13.1814,0.4882,-8.2994
14.81,-13.6696,1.4646000000000001,-8.2994
14.82,-13.1814,0.9764,-8.787600000000001
14.83,-13.1814,0.9764,-8.2994
14.84,-12.693200000000001,0.4882,-8.787600000000001
14.85,-12.693200000000001,0.9764,-7.8112
14.86,-12.205,1.4646000000000001,-8.787600000000001
14.870000000000001,-12.205,1.4646000000000001,-8.2994
14.88,-12.205,1.9528,-7.323
14.89,-12.205,0.9764,-8.2994
14.9,-12.205,1.4646000000000001,-8.2994
14.91,-11.2286,1.4646000000000001,-9.2758
14.92,-12.205,1.4646000000000001,-8.2994
14.93,-11.716800000000001,0.9764,-8.787600000000001
14.94,-10.740400000000001,1.9528,-8.2994
14.950000000000001,-12.205,1.9528,-8.787600000000001
14.96,-13.1814,0.9764,-8.2994
14.97,-11.2286,0.9764,-9.764000000000001
14.98,-12.205,1.4646000000000001,-9.2758
14.99,-11.2286,1.4646000000000001,-9.2758
15.0,-11.2286,2.4410000000000003,-8.787600000000001
15.01,-11.2286,1.9528,-9.2758
15.02,-10.740400000000001,1.4646000000000001,-9.764000000000001
15.030000000000001,-11.716800000000001,1.4646000000000001,-9.2758
15.040000000000001,-11.2286,1.9528,-9.764000000000001
15.05,-12.205,0.4882,-10.740400000000001
15.06,-11.2286,0.9764,-9.764000000000001
15.07,-11.2286,0.4882,-10.2522
15.08,-10.740400000000001,0.9764,-10.740400000000001
15.09,-10.2522,0.4882,-10.740400000000001
15.1,-11.2286,1.4646000000000001,-10.740400000000001
15.11,-11.716800000000001,1.4646000000000001,-10.2522
15.120000000000001,-11.2286,0.4882,-11.2286
15.13,-10.740400000000001,0.9764,-10.740400000000001
15.14,-11.716800000000001,-0.4882,-10.740400000000001
15.15,-10.740400000000001,0.4882,-10.740400000000001
15.16,-11.2286,0.4882,-10.740400000000001
15.17,-12.205,0.4882,-10.740400000000001
15.18,-11.2286,-0.4882,-10.740400000000001
15.19,-11.716800000000001,0.9764,-10.740400000000001
15.200000000000001,-11.2286,0.0,-11.2286
15.21,-11.716800000000001,0.0,-10.740400000000001
15.22,-11.716800000000001,-0.4882,-9.764000000000001
15.23,-11.2286,-0.4882,-10.2522
15.24,-12.205,-0.4882,-10.2522
15.25,-12.205,-0.4882,-10.740400000000001
15.26,-12.205,-0.9764,-9.764000000000001
15.27,-12.693200000000001,-0.4882,-10.740400000000001
15.280000000000001,-11.716800000000001,-0.4882,-10.2522
15.290000000000001,-11.716800000000001,-0.4882,-10.2522
15.3,-13.1814,-0.4882,-11.2286
15.31,-12.205,-0.9764,-10.2522
15.32,-13.1814,0.0,-10.2522
15.33,-12.205,-0.9764,-9.764000000000001
15.34,-12.205,-0.4882,-9.764000000000001
15.35,-12.205,-0.9764,-9.764000000000001
15.36,-13.1814,-1.4646000000000001,-9.764000000000001
15.370000000000001,-13.6696,-0.4882,-9.2758
15.38,-12.693200000000001,-0.4882,-8.787600000000001
15.39,-12.693200000000001,-1.4646000000000001,-9.764000000000001
15.4,-13.1814,-0.9764,-9.2758
15.41,-13.6696,-0.9764,-8.2994
15.42,-13.1814,-0.4882,-8.2994
15.43,-12.205,-0.9764,-8.787600000000001
15.44,-13.1814,0.4882,-8.2994
15.450000000000001,-13.1814,-0.9764,-8.787600000000001
15.46,-13.1814,0.0,-8.2994
15.47,-12.693200000000001,0.4882,-8.787600000000001
15.48,-12.693200000000001,0.0,-7.8112
15.49,-12.693200000000001,-0.4882,-8.787600000000001
15.5,-12.205,0.0,-8.787600000000001
15.51,-12.205,0.4882,-8.2994
15.52,-12.693200000000001,0.0,-7.8112
15.530000000000001,-12.693200000000001,-0.4882,-7.8112
15.540000000000001,-12.205,0.4882,-8.2994
15.55,-11.716800000000001,0.4882,-7.323
15.56,-13.1814,0.4882,-8.787600000000001
15.57,-12.205,0.4882,-7.8112
15.58,-12.693200000000001,0.9764,-7.8112
15.59,-11.716800000000001,0.4882,-8.2994
15.6,-12.693200000000001,0.9764,-8.2994
15.610000000000001,-12.205,0.4882,-8.2994
15.620000000000001,-12.205,1.4646000000000001,-8.2994
15.63,-11.716800000000001,1.9528,-9.2758
15.64,-12.205,1.4646000000000001,-7.8112
15.65,-11.716800000000001,0.9764,-8.787600000000001
15.66,-11.716800000000001,0.9764,-8.2994
15.67,-12.205,0.9764,-8.787600000000001
15.68,-11.716800000000001,1.4646000000000001,-7.8112
15.69,-12.205,1.4646000000000001,-8.787600000000001
15.700000000000001,-12.693200000000001,1.9528,-9.2758
15.71,-11.716800000000001,2.4410000000000003,-9.2758
15.72,-12.205,1.4646000000000001,-9.764000000000001
15.73,-11.716800000000001,1.4646000000000001,-7.8112
15.74,-12.205,0.9764,-9.2758
15.75,-11.716800000000001,1.9528,-9.764000000000001
15.76,-12.205,0.4882,-10.2522
15.77,-10.740400000000001,1.9528,-9.2758
15.780000000000001,-11.716800000000001,1.9528,-9.764000000000001
15.790000000000001,-10.2522,1.4646000000000001,-9.2758
15.8,-10.740400000000001,1.4646000000000001,-9.2758
15.81,-10.740400000000001,0.9764,-9.764000000000001
15.82,-11.2286,1.4646000000000001,-9.2758
15.83,-11.716800000000001,1.4646000000000001,-10.740400000000001
15.84,-11.2286,0.4882,-10.2522
15.85,-11.2286,0.4882,-10.2522
15.860000000000001,-10.2522,0.9764,-9.764000000000001
15.870000000000001,-11.2286,0.4882,-10.2522
15.88,-11.2286,0.0,-10.740400000000001
15.89,-11.2286,0.0,-10.740400000000001
15.9,-11.716800000000001,0.9764,-10.2522
15.91,-11.716800000000001,0.4882,-10.740400000000001
15.92,-12.205,0.4882,-9.764000000000001
15.93,-11.2286,0.4882,-10.2522
15.94,-10.740400000000001,0.9764,-10.740400000000001
15.950000000000001,-10.740400000000001,0.0,-11.2286
15.96,-10.740400000000001,0.0,-10.740400000000001
15.97,-10.740400000000001,-0.4882,-10.740400000000001
15.98,-12.693200000000001,0.0,-10.740400000000001
15.99,-11.2286,0.4882,-10.2522
16.0,-11.2286,-0.9764,-10.2522
16.01,-11.2286,0.4882,-9.764000000000001
16.02,-11.2286,-0.9764,-11.2286
16.03,-12.205,-0.9764,-11.2286
16.04,-11.2286,-1.4646000000000001,-10.2522
16.05,-12.205,-0.4882,-9.764000000000001
16.06,-11.716800000000001,-1.4646000000000001,-10.2522
16.07,-13.6696,-0.9764,-9.764000000000001
16.080000000000002,-12.693200000000001,-0.9764,-9.2758
16.09,-12.205,-1.4646000000000001,-10.740400000000001
16.1,-12.205,-0.9764,-9.2758
16.11,-13.1814,-1.4646000000000001,-10.2522
16.12,-12.205,-1.4646000000000001,-9.764000000000001
16.13,-12.205,-1.4646000000000001,-9.764000000000001
16.14,-12.205,0.0,-9.2758
16.15,-12.205,-0.9764,-8.787600000000001
16.16,-12.693200000000001,-0.9764,-9.2758
16.17,-12.693200000000001,-0.9764,-9.764000000000001
16.18,-13.1814,-0.9764,-8.2994
16.19,-12.693200000000001,-0.4882,-9.764000000000001
16.2,-12.693200000000001,-0.9764,-9.2758
16.21,-13.1814,-1.4646000000000001,-9.2758
16.22,-13.1814,-0.4882,-8.787600000000001
16.23,-13.6696,-0.4882,-9.2758
16.240000000000002,-12.693200000000001,-0.4882,-8.2994
16.25,-12.205,-0.4882,-8.787600000000001
16.26,-12.693200000000001,-0.4882,-8.2994
16.27,-12.693200000000001,-0.4882,-8.2994
16.28,-13.1814,0.4882,-8.2994
16.29,-12.693200000000001,-0.4882,-7.8112
16.3,-13.1814,-0.4882,-8.2994
16.31,-13.1814,0.9764,-7.8112
16.32,-13.6696,0.0,-8.787600000000001
16.330000000000002,-12.693200000000001,0.9764,-7.8112
16.34,-12.693200000000001,0.0,-8.787600000000001
16.35,-13.1814,0.9764,-8.2994
16.36,-12.693200000000001,0.0,-8.2994
16.37,-11.716800000000001,0.9764,-7.8112
16.38,-12.693200000000001,0.0,-7.8112
16.39,-12.205,0.4882,-7.8112
16.4,-12.693200000000001,0.4882,-7.8112
16.41,-11.716800000000001,0.9764,-8.787600000000001
16.42,-11.2286,1.4646000000000001,-7.8112
16.43,-12.693200000000001,0.9764,-8.787600000000001
16.44,-12.693200000000001,0.9764,-7.8112
16.45,-11.2286,1.4646000000000001,-8.787600000000001
16.46,-11.2286,1.9528,-8.787600000000001
16.47,-12.205,1.4646000000000001,-8.787600000000001
16.48,-11.716800000000001,1.9528,-7.8112
16.490000000000002,-12.205,0.9764,-8.787600000000001
16.5,-11.2286,0.4882,-8.2994
16.51,-11.716800000000001,1.9528,-8.787600000000001
16.52,-11.716800000000001,1.4646000000000001,-8.2994
16.53,-10.740400000000001,1.9528,-8.787600000000001
16.54,-11.716800000000001,0.9764,-9.2758
16.55,-11.2286,1.4646000000000001,-8.787600000000001
16.56,-10.2522,0.9764,-9.2758
16.57,-11.2286,1.4646000000000001,-9.2758
16.580000000000002,-10.2522,1.4646000000000001,-8.2994
16.59,-10.740400000000001,0.9764,-9.2758
16.6,-11.2286,1.4646000000000001,-8.787600000000001
16.61,-11.716800000000001,2.9292000000000002,-8.787600000000001
16.62,-10.740400000000001,0.9764,-10.740400000000001
16.63,-11.2286,0.0,-9.764000000000001
16.64,-11.716800000000001,1.4646000000000001,-10.2522
16.65,-10.740400000000001,0.9764,-10.2522
16.66,-10.740400000000001,0.9764,-10.740400000000001
16.67,-10.740400000000001,0.9764,-9.764000000000001
16.68,-10.740400000000001,0.4882,-10.740400000000001
16.69,-11.2286,0.9764,-9.764000000000001
16.7,-10.740400000000001,0.4882,-9.764000000000001
16.71,-11.2286,0.0,-10.2522
16.72,-10.2522,0.9764,-10.740400000000001
16.73,-10.740400000000001,0.4882,-11.2286
16.740000000000002,-10.2522,0.0,-11.2286
16.75,-10.740400000000001,0.9764,-10.740400000000001
16.76,-11.2286,0.4882,-10.2522
16.77,-10.740400000000001,0.4882,-10.740400000000001
16.78,-10.2522,0.9764,-9.764000000000001
16.79,-12.205,-0.4882,-10.740400000000001
16.8,-11.2286,0.0,-10.740400000000001
16.81,-10.2522,-0.4882,-9.2758
16.82,-11.716800000000001,-0.9764,-11.2286
16.830000000000002,-11.2286,0.0,-10.2522
16.84,-11.716800000000001,-1.4646000000000001,-10.2522
16.85,-11.2286,-0.9764,-10.740400000000001
16.86,-11.716800000000001,-0.4882,-10.2522
16.87,-12.205,-0.9764,-11.2286
16.88,-11.716800000000001,-1.4646000000000001,-10.2522
16.89,-11.2286,-0.9764,-10.740400000000001
16.9,-11.716800000000001,-0.9764,-9.764000000000001
16.91,-11.2286,-1.4646000000000001,-10.2522
16.92,-11.2286,-0.9764,-10.2522
16.93,-11.716800000000001,-1.9528,-9.764000000000001
16.94,-11.716800000000001,-1.4646000000000001,-10.2522
16.95,-12.205,-1.4646000000000001,-9.2758
16.96,-11.2286,-1.4646000000000001,-9.764000000000001
16.97,-12.205,-0.9764,-9.2758
16.98,-12.693200000000001,-0.9764,-8.787600000000001
16.990000000000002,-13.1814,-0.9764,-9.2758
17.0,-11.716800000000001,-1.9528,-9.2758
17.01,-12.693200000000001,-1.4646000000000001,-8.787600000000001
17.02,-12.693200000000001,-1.4646000000000001,-9.2758
17.03,-12.205,-1.4646000000000001,-8.2994
17.04,-12.205,-0.9764,-9.2758
17.05,-12.693200000000001,-1.9528,-9.2758
17.06,-12.693200000000001,-0.9764,-8.2994
17.07,-12.693200000000001,-0.9764,-9.2758
17.080000000000002,-12.693200000000001,0.0,-8.2994
17.09,-12.205,-1.4646000000000001,-8.787600000000001
17.1,-13.1814,-1.4646000000000001,-8.2994
17.11,-13.1814,-0.4882,-8.2994
17.12,-12.693200000000001,-0.9764,-8.2994
